Player Name,Rating,League,Season
"397Ermin BicakcicHoffenheim, 35, D(C)",6.26,Bundesliga,2022-2023
"398Pierre KundeBochum, 29, DMC",6.25,Bundesliga,2022-2023
"399Oliver BurkeWerder Bremen, 27, AM(CLR),FW",6.25,Bundesliga,2022-2023
"400Hannes WolfBorussia M.Gladbach, 25, M(CLR)",6.25,Bundesliga,2022-2023
"401Agustín RogelHertha Berlin, 27, D(C)",6.25,Bundesliga,2022-2023
"402Lilian EgloffStuttgart, 22, Midfielder",6.24,Bundesliga,2022-2023
"403Angelo FulginiMainz, 28, AM(CLR),FW",6.24,Bundesliga,2022-2023
"404Daniel CaligiuriAugsburg, 37, D(R),M(CLR),FW",6.24,Bundesliga,2022-2023
"405Vasilios LampropoulosBochum, 34, D(C)",6.23,Bundesliga,2022-2023
"406Daley BlindBayern, 34, D(CL),DMC,M(L)",6.23,Bundesliga,2022-2023
"407Luca KilianFC Koln, 25, D(C)",6.23,Bundesliga,2022-2023
"408Patrick OsterhageBochum, 25, DMC",6.23,Bundesliga,2022-2023
"409Simon ZollerBochum, 33, AM(LR),FW",6.23,Bundesliga,2022-2023
"410Nathan NgoumouBorussia M.Gladbach, 24, AM(LR)",6.23,Bundesliga,2022-2023
"411Ondrej DudaFC Koln, 30, M(C),FW",6.22,Bundesliga,2022-2023
"412Kasper DolbergHoffenheim, 27, FW",6.22,Bundesliga,2022-2023
"413Keke ToppSchalke, 20, FW",6.22,Bundesliga,2022-2023
"414Jacek GóralskiBochum, 32, DMC",6.22,Bundesliga,2022-2023
"415Florian MüllerStuttgart, 27, GK",6.21,Bundesliga,2022-2023
"416Moritz BroschinskiBochum, 24, AM(R),FW",6.21,Bundesliga,2022-2023
"417Luca WaldschmidtWolfsburg, 28, AM(CLR),FW",6.21,Bundesliga,2022-2023
"418Saidy JankoBochum, 29, D(R),M(R)",6.21,Bundesliga,2022-2023
"419Jamie LewelingUnion Berlin, 23, M(CLR),FW",6.21,Bundesliga,2022-2023
"420Jacob Bruun LarsenHoffenheim, 26, AM(CLR),FW",6.2,Bundesliga,2022-2023
"421Wooyeong JeongFreiburg, 25, AM(CR),FW",6.2,Bundesliga,2022-2023
"422Hugo SiquetFreiburg, 22, D(R),M(R)",6.2,Bundesliga,2022-2023
"423Tom BischofHoffenheim, 19, M(CR)",6.19,Bundesliga,2022-2023
"424Lucas AlarioEintracht Frankfurt, 32, FW",6.19,Bundesliga,2022-2023
"425Umut TohumcuHoffenheim, 20, M(C)",6.19,Bundesliga,2022-2023
"426Maximilian PhilippWolfsburg, 30, AM(CLR),FW",6.19,Bundesliga,2022-2023
"427Niklas TauerMainz, 24, DMC",6.19,Bundesliga,2022-2023
"428Peter PekaríkHertha Berlin, 38, D(LR),M(R)",6.17,Bundesliga,2022-2023
"429Irvin CardonaAugsburg, 27, AM(L),FW",6.17,Bundesliga,2022-2023
"430Luca PfeifferStuttgart, 28, AM(C),FW",6.17,Bundesliga,2022-2023
"431Julian BaumgartlingerAugsburg, 37, DMC",6.17,Bundesliga,2022-2023
"432Antonios PapadopoulosBorussia Dortmund, 25, Defender",6.17,Bundesliga,2022-2023
"433Kingsley EhizibueFC Koln, 29, D(R),M(R)",6.17,Bundesliga,2022-2023
"434Derry ScherhantHertha Berlin, 22, AM(L)",6.16,Bundesliga,2022-2023
"435Danny LatzaSchalke, 35, M(C)",6.16,Bundesliga,2022-2023
"436Eduardo QuaresmaHoffenheim, 22, D(C)",6.16,Bundesliga,2022-2023
"437Diadié SamassékouHoffenheim, 29, DMC",6.14,Bundesliga,2022-2023
"438Thomas DelaneyHoffenheim, 33, DMC",6.14,Bundesliga,2022-2023
"439Timothy Fosu-MensahLeverkusen, 27, D(CR)",6.14,Bundesliga,2022-2023
"440Silvere GanvoulaBochum, 28, FW",6.13,Bundesliga,2022-2023
"441Tim LemperleFC Koln, 23, FW",6.13,Bundesliga,2022-2023
"442Jordan LarssonSchalke, 27, AM(CR),FW",6.13,Bundesliga,2022-2023
"443Yvandro Borges SanchesBorussia M.Gladbach, 20, M(L)",6.13,Bundesliga,2022-2023
"444Nicolas CozzaWolfsburg, 26, D(CL),M(L)",6.12,Bundesliga,2022-2023
"445Milos PantovicUnion Berlin, 28, AM(CLR)",6.12,Bundesliga,2022-2023
"446Faride AlidouEintracht Frankfurt, 23, AM(LR)",6.12,Bundesliga,2022-2023
"447Juan José PereaStuttgart, 24, FW",6.12,Bundesliga,2022-2023
"448Florent MolletSchalke, 33, AM(CLR)",6.11,Bundesliga,2022-2023
"449Timothée KolodziejczakSchalke, 33, D(CL),M(L)",6.11,Bundesliga,2022-2023
"450Tony JantschkeBorussia M.Gladbach, 34, D(CR),DMC",6.11,Bundesliga,2022-2023
"451Leo GreimlSchalke, 23, D(C)",6.11,Bundesliga,2022-2023
"452Mathias OlesenFC Koln, 23, AM(C)",6.1,Bundesliga,2022-2023
"453Aster VranckxWolfsburg, 22, M(C)",6.1,Bundesliga,2022-2023
"454Nils PetersenFreiburg, 36, FW",6.1,Bundesliga,2022-2023
"455Ricardo PepiAugsburg, 22, FW",6.09,Bundesliga,2022-2023
"456Kevin-Prince BoatengHertha Berlin, 37, M(CLR),FW",6.09,Bundesliga,2022-2023
"457Oscar FrauloBorussia M.Gladbach, 21, DMC",6.08,Bundesliga,2022-2023
"458Fabio ChiarodiaWerder Bremen, 19, Defender",6.08,Bundesliga,2022-2023
"459Noah Sarenren BazeeAugsburg, 28, AM(R)",6.08,Bundesliga,2022-2023
"460Laurin UlrichStuttgart, 20, Midfielder",6.07,Bundesliga,2022-2023
"461Delano BurgzorgMainz, 26, AM(L),FW",6.06,Bundesliga,2022-2023
"462Tim SkarkeUnion Berlin, 28, AM(CLR),FW",6.06,Bundesliga,2022-2023
"463Andrey LunevLeverkusen, 33, GK",6.06,Bundesliga,2022-2023
"464Mark UthFC Koln, 33, AM(CR),FW",6.06,Bundesliga,2022-2023
"465Marlon MustaphaMainz, 23, FW",6.05,Bundesliga,2022-2023
"466Fisnik AsllaniHoffenheim, 22, FW",6.05,Bundesliga,2022-2023
"467Patrick HerrmannBorussia M.Gladbach, 34, M(LR),FW",6.04,Bundesliga,2022-2023
"468Nicolai RappWerder Bremen, 28, D(C),DMC",6.04,Bundesliga,2022-2023
"469Myziane MaolidaHertha Berlin, 26, AM(LR),FW",6.04,Bundesliga,2022-2023
"470Nathanaël MbukuAugsburg, 22, AM(CLR),FW",6.04,Bundesliga,2022-2023
"471Sidi SanéSchalke, 21, Forward",6.04,Bundesliga,2022-2023
"472Muhammed DamarHoffenheim, 20, AM(CL)",6.04,Bundesliga,2022-2023
"473Vladimír DaridaHertha Berlin, 34, M(CLR),FW",6.03,Bundesliga,2022-2023
"474Eren DinkçiWerder Bremen, 23, AM(CR)",6.02,Bundesliga,2022-2023
"475Timothy ChandlerEintracht Frankfurt, 34, D(R),M(LR)",6.02,Bundesliga,2022-2023
"476Dzenan PejcinovicWolfsburg, 20, Forward",6.02,Bundesliga,2022-2023
"477Semir TelalovicBorussia M.Gladbach, 25, FW",6.02,Bundesliga,2022-2023
"478Jérôme RoussillonWolfsburg, 32, D(L),M(L)",6.01,Bundesliga,2022-2023
"479Marco PasalicBorussia Dortmund, 24, Forward",6.01,Bundesliga,2022-2023
"480Kerim ÇalhanogluSchalke, 22, D(L),M(L)",6.01,Bundesliga,2022-2023
"481Karim BellarabiLeverkusen, 34, M(CLR),FW",6.01,Bundesliga,2022-2023
"482Justin DiehlFC Koln, 20, Forward",6.01,Bundesliga,2022-2023
"483Aaron ZehnterAugsburg, 20, M(L)",6.0,Bundesliga,2022-2023
"484Ayman AzhilLeverkusen, 23, DMC",6.0,Bundesliga,2022-2023
"485Dikeni SalifouWerder Bremen, 21, Midfielder",6.0,Bundesliga,2022-2023
"486Joshua QuarshieHoffenheim, 20, D(C)",6.0,Bundesliga,2022-2023
"487Julian EitschbergerHertha Berlin, 20, Defender",6.0,Bundesliga,2022-2023
"488Noah MbambaLeverkusen, 20, Midfielder",6.0,Bundesliga,2022-2023
"489Rocco ReitzBorussia M.Gladbach, 22, M(C)",6.0,Bundesliga,2022-2023
"490Sanoussy BaRB Leipzig, 21, M(R)",6.0,Bundesliga,2022-2023
"491Lukas PetkovAugsburg, 24, AM(CR),FW",5.99,Bundesliga,2022-2023
"492Bouna SarrBayern, 33, D(R),M(CLR)",5.99,Bundesliga,2022-2023
"493Brajan GrudaMainz, 20, AM(CR)",5.99,Bundesliga,2022-2023
"494Dario GebuhrEintracht Frankfurt, 21, Defender",5.98,Bundesliga,2022-2023
"495Kimberly EzekwemFreiburg, 23, Defender",5.98,Bundesliga,2022-2023
"496Marcel WenigEintracht Frankfurt, 20, Midfielder",5.98,Bundesliga,2022-2023
"497Jonathan SchmidFreiburg, 34, D(R),M(CLR)",5.97,Bundesliga,2022-2023
"498Robert WagnerFreiburg, 21, M(C)",5.97,Bundesliga,2022-2023
"499Joel PohjanpaloLeverkusen, 30, FW",5.96,Bundesliga,2022-2023
"500Tony RölkeHertha Berlin, 22, Forward",5.95,Bundesliga,2022-2023
"501Thomas KastanarasStuttgart, 22, Forward",5.95,Bundesliga,2022-2023
"502Filip KosticEintracht Frankfurt, 32, D(L),M(LR),FW",5.93,Bundesliga,2022-2023
"503Alou KuolStuttgart, 23, Forward",5.92,Bundesliga,2022-2023
"504Andreas IvanSchalke, 30, Midfielder",5.91,Bundesliga,2022-2023
"505Justin NjinmahBorussia Dortmund, 24, FW",5.91,Bundesliga,2022-2023
"506Felix AguWerder Bremen, 25, D(LR),M(LR)",5.91,Bundesliga,2022-2023
"507Tim OermannBochum, 21, D(CR)",5.89,Bundesliga,2022-2023
"508Jean-Manuel MbomWerder Bremen, 24, D(R),DMC,M(R)",5.89,Bundesliga,2022-2023
"509Alexander SørlothRB Leipzig, 29, AM(R),FW",5.87,Bundesliga,2022-2023
"510Eniss ShabaniMainz, 21, Midfielder",5.86,Bundesliga,2022-2023
"511Jannes HornBochum, 28, D(CL),M(L)",5.84,Bundesliga,2022-2023
"512Tymoteusz PuchaczUnion Berlin, 26, D(L),M(L)",5.8,Bundesliga,2022-2023
"513Soumaïla CoulibalyBorussia Dortmund, 21, D(C)",5.12,Bundesliga,2022-2023
"514Lukás AmbrosWolfsburg, 20, Midfielder",5.08,Bundesliga,2022-2023
"515Stefan PoschHoffenheim, 27, D(CR)",4.88,Bundesliga,2022-2023
"1Antoine GriezmannAtletico, 33, AM(CLR),FW",7.69,La Liga,2022-2023
"2Karim BenzemaReal Madrid, 37, FW",7.53,La Liga,2022-2023
"3Robert LewandowskiBarcelona, 36, FW",7.49,La Liga,2022-2023
"4Leo RománMallorca, 24, GK",7.38,La Liga,2022-2023
"5Vinícius JúniorReal Madrid, 24, AM(L),FW",7.35,La Liga,2022-2023
"6RodrygoReal Madrid, 24, AM(CLR),FW",7.26,La Liga,2022-2023
"7Memphis DepayBarcelona, 31, AM(CL),FW",7.23,La Liga,2022-2023
"8PedriBarcelona, 22, M(CL)",7.2,La Liga,2022-2023
"9JoseluEspanyol, 34, FW",7.15,La Liga,2022-2023
"10Frenkie de JongBarcelona, 27, D(C),DMC",7.15,La Liga,2022-2023
"11Gerónimo RulliVillarreal, 32, GK",7.14,La Liga,2022-2023
"12Ousmane DembéléBarcelona, 27, AM(CLR),FW",7.14,La Liga,2022-2023
"13Mikel MerinoReal Sociedad, 28, M(C)",7.13,La Liga,2022-2023
"14Gonzalo EscalanteCadiz, 31, DMC",7.1,La Liga,2022-2023
"15Lee Kang-InMallorca, 23, M(CLR),FW",7.09,La Liga,2022-2023
"16Federico ValverdeReal Madrid, 26, D(R),M(CLR)",7.08,La Liga,2022-2023
"17Sergi DarderEspanyol, 31, M(CLR)",7.08,La Liga,2022-2023
"18Enes ÜnalGetafe, 27, FW",7.07,La Liga,2022-2023
"19Juan FoythVillarreal, 27, D(CR),DMC",7.06,La Liga,2022-2023
"20Isi PalazónRayo Vallecano, 30, AM(CR),FW",7.05,La Liga,2022-2023
"21RaphinhaBarcelona, 28, AM(CLR),FW",7.04,La Liga,2022-2023
"22Toni KroosReal Madrid, 35, M(C)",7.04,La Liga,2022-2023
"23Aleix GarcíaGirona, 27, M(C)",7.04,La Liga,2022-2023
"24Aurélien TchouaméniReal Madrid, 25, D(C),DMC",7.04,La Liga,2022-2023
"25David GilCadiz, 31, GK",7.04,La Liga,2022-2023
"26Conan LedesmaCadiz, 32, GK",7.03,La Liga,2022-2023
"27Éder MilitãoReal Madrid, 27, D(CR)",7.03,La Liga,2022-2023
"28Vedat MuriqiMallorca, 30, FW",7.01,La Liga,2022-2023
"29Sergio BusquetsBarcelona, 36, D(C),DMC",6.99,La Liga,2022-2023
"30Takefusa KuboReal Sociedad, 23, AM(CLR),FW",6.98,La Liga,2022-2023
"31Guido RodríguezReal Betis, 30, DMC",6.98,La Liga,2022-2023
"32José GayàValencia, 29, D(L),M(L)",6.98,La Liga,2022-2023
"33Javi GalánCelta Vigo, 30, D(L),M(L)",6.98,La Liga,2022-2023
"34Jules KoundéBarcelona, 26, D(CR)",6.97,La Liga,2022-2023
"35José María GiménezAtletico, 30, D(CR)",6.96,La Liga,2022-2023
"36Dani ParejoVillarreal, 35, M(C)",6.96,La Liga,2022-2023
"37Marco AsensioReal Madrid, 29, AM(CLR),FW",6.94,La Liga,2022-2023
"38Thibaut CourtoisReal Madrid, 32, GK",6.94,La Liga,2022-2023
"39Gerard MorenoVillarreal, 32, AM(CR),FW",6.94,La Liga,2022-2023
"40Brais MéndezReal Sociedad, 28, AM(CR),FW",6.93,La Liga,2022-2023
"41Loïc BadéSevilla, 24, D(C)",6.92,La Liga,2022-2023
"42Iago AspasCelta Vigo, 37, AM(CR),FW",6.91,La Liga,2022-2023
"43Viktor TsyhankovGirona, 27, M(CLR)",6.91,La Liga,2022-2023
"44Ronald AraujoBarcelona, 25, D(CR)",6.91,La Liga,2022-2023
"45Yeremy PinoVillarreal, 22, AM(LR)",6.91,La Liga,2022-2023
"46Lucas RobertoneAlmeria, 27, M(C)",6.91,La Liga,2022-2023
"47ReinildoAtletico, 31, D(CL),M(L)",6.91,La Liga,2022-2023
"48Félix GarretaReal Betis, 20, Defender",6.9,La Liga,2022-2023
"49Alejandro BaldeBarcelona, 21, D(LR),M(L)",6.9,La Liga,2022-2023
"50Nico WilliamsAthletic Club, 22, AM(LR)",6.89,La Liga,2022-2023
"51Samuel ChukwuezeVillarreal, 25, AM(CR)",6.89,La Liga,2022-2023
"52Claudio BravoReal Betis, 41, GK",6.88,La Liga,2022-2023
"53Antonio RaílloMallorca, 33, D(C)",6.88,La Liga,2022-2023
"54Nicolas JacksonVillarreal, 23, FW",6.87,La Liga,2022-2023
"55Ayoze PérezReal Betis, 31, AM(CLR),FW",6.87,La Liga,2022-2023
"56Marc-André ter StegenBarcelona, 32, GK",6.85,La Liga,2022-2023
"57Yannick CarrascoAtletico, 31, D(L),M(CLR),FW",6.85,La Liga,2022-2023
"58Umar SadiqAlmeria, 28, FW",6.85,La Liga,2022-2023
"59Alexander SørlothReal Sociedad, 29, AM(R),FW",6.85,La Liga,2022-2023
"60David SilvaReal Sociedad, 39, M(CLR),FW",6.85,La Liga,2022-2023
"61Álvaro MorataAtletico, 32, AM(L),FW",6.85,La Liga,2022-2023
"62Gerard PiquéBarcelona, 38, D(C)",6.85,La Liga,2022-2023
"63Aitor FernándezOsasuna, 33, GK",6.85,La Liga,2022-2023
"64André AlmeidaValencia, 24, M(C),FW",6.84,La Liga,2022-2023
"65David SoriaGetafe, 31, GK",6.84,La Liga,2022-2023
"66GaviBarcelona, 20, M(CL)",6.84,La Liga,2022-2023
"67Álex MorenoReal Betis, 31, D(L),M(L)",6.83,La Liga,2022-2023
"68Iñaki WilliamsAthletic Club, 30, AM(CLR),FW",6.83,La Liga,2022-2023
"69Jordi MasipReal Valladolid, 36, GK",6.83,La Liga,2022-2023
"70Giovani Lo CelsoVillarreal, 28, M(CR),FW",6.82,La Liga,2022-2023
"71Jordi AlbaBarcelona, 35, D(L),M(L)",6.82,La Liga,2022-2023
"72Andreas ChristensenBarcelona, 28, D(C),DMC",6.82,La Liga,2022-2023
"73Álvaro GarcíaRayo Vallecano, 32, AM(CL)",6.82,La Liga,2022-2023
"74Gabri VeigaCelta Vigo, 22, AM(C)",6.82,La Liga,2022-2023
"75Iñigo MartínezAthletic Club, 33, D(C)",6.81,La Liga,2022-2023
"76Samuel LinoValencia, 25, D(L),M(CLR),FW",6.81,La Liga,2022-2023
"77Juan MirandaReal Betis, 25, D(L)",6.81,La Liga,2022-2023
"78Marcos LlorenteAtletico, 30, D(R),M(CR),FW",6.81,La Liga,2022-2023
"79Rodrigo De PaulAtletico, 30, AM(CLR),FW",6.81,La Liga,2022-2023
"80Pau TorresVillarreal, 28, D(C)",6.8,La Liga,2022-2023
"81Adri EmbarbaAlmeria, 32, AM(CLR),FW",6.8,La Liga,2022-2023
"82Anuar TuhamiReal Valladolid, 30, AM(CLR)",6.8,La Liga,2022-2023
"83Yuri BerchicheAthletic Club, 35, D(L),M(L)",6.79,La Liga,2022-2023
"84Yeray ÁlvarezAthletic Club, 30, D(C)",6.79,La Liga,2022-2023
"85Nahuel MolinaAtletico, 26, D(R),M(R)",6.79,La Liga,2022-2023
"86Lucas BoyéElche, 28, AM(L),FW",6.79,La Liga,2022-2023
"87Iza CarcelénCadiz, 31, D(R)",6.79,La Liga,2022-2023
"88Selim AmallahReal Valladolid, 28, AM(CL),FW",6.79,La Liga,2022-2023
"89Eduardo CamavingaReal Madrid, 22, D(L),DMC",6.78,La Liga,2022-2023
"90Youssouf SabalyReal Betis, 31, D(LR),M(R)",6.78,La Liga,2022-2023
"91Pablo MaffeoMallorca, 27, D(LR),M(R)",6.78,La Liga,2022-2023
"92Marcos AcuñaSevilla, 33, D(CL),M(CL)",6.78,La Liga,2022-2023
"93Javi GuerraValencia, 21, M(C)",6.77,La Liga,2022-2023
"94Pape GueyeSevilla, 26, M(C)",6.77,La Liga,2022-2023
"95Santi ComesañaRayo Vallecano, 28, M(C)",6.77,La Liga,2022-2023
"96David GarcíaOsasuna, 31, D(C)",6.77,La Liga,2022-2023
"97Robin Le NormandReal Sociedad, 28, D(C)",6.76,La Liga,2022-2023
"98Dominik GreifMallorca, 27, GK",6.76,La Liga,2022-2023
"99Ivo GrbicAtletico, 29, GK",6.76,La Liga,2022-2023
"100David LópezGirona, 35, D(C),DMC",6.75,La Liga,2022-2023
"101Gonzalo PlataReal Valladolid, 24, AM(CR),FW",6.75,La Liga,2022-2023
"102Diego RicoReal Sociedad, 31, D(CL),M(L)",6.75,La Liga,2022-2023
"103Alexander IsakReal Sociedad, 25, AM(L),FW",6.74,La Liga,2022-2023
"104Dani CeballosReal Madrid, 28, M(CL)",6.74,La Liga,2022-2023
"105Gerard GumbauElche, 30, DMC",6.74,La Liga,2022-2023
"106Alex BerenguerAthletic Club, 29, D(LR),M(CLR),FW",6.74,La Liga,2022-2023
"107CopeteMallorca, 25, D(C)",6.74,La Liga,2022-2023
"108Omar AldereteGetafe, 28, D(C)",6.74,La Liga,2022-2023
"109Arnau MartínezGirona, 21, D(R),M(R)",6.74,La Liga,2022-2023
"110Diego LópezValencia, 22, AM(LR),FW",6.74,La Liga,2022-2023
"111Germán PezzellaReal Betis, 33, D(C)",6.74,La Liga,2022-2023
"112Unai NúñezCelta Vigo, 28, D(C)",6.74,La Liga,2022-2023
"113Edgar BadiaElche, 33, GK",6.73,La Liga,2022-2023
"114Fernando PachecoEspanyol, 32, GK",6.73,La Liga,2022-2023
"115Iker MuniainAthletic Club, 32, AM(CLR)",6.72,La Liga,2022-2023
"116Alfonso EspinoCadiz, 33, D(L)",6.72,La Liga,2022-2023
"117Oihan SancetAthletic Club, 24, M(C),FW",6.72,La Liga,2022-2023
"118Mario HermosoAtletico, 29, D(CL)",6.72,La Liga,2022-2023
"119João FélixAtletico, 25, AM(CL),FW",6.72,La Liga,2022-2023
"120William CarvalhoReal Betis, 32, M(C)",6.72,La Liga,2022-2023
"121Adri EmbarbaEspanyol, 32, AM(CLR),FW",6.72,La Liga,2022-2023
"122KokeAtletico, 33, M(CLR)",6.72,La Liga,2022-2023
"123Fran GarcíaRayo Vallecano, 25, D(L)",6.72,La Liga,2022-2023
"124Étienne CapoueVillarreal, 36, D(C),M(CL)",6.72,La Liga,2022-2023
"125Sergio CanalesReal Betis, 34, M(CLR)",6.72,La Liga,2022-2023
"126Stefan SavicAtletico, 34, D(C)",6.72,La Liga,2022-2023
"127Cyle LarinReal Valladolid, 29, AM(LR),FW",6.71,La Liga,2022-2023
"128Lucas TorróOsasuna, 30, DMC",6.71,La Liga,2022-2023
"129Lucas OcamposSevilla, 30, M(CLR),FW",6.71,La Liga,2022-2023
"130Álex RemiroReal Sociedad, 29, GK",6.71,La Liga,2022-2023
"131Carlos GarcíaCadiz, 24, Defender",6.71,La Liga,2022-2023
"132Valentín CastellanosGirona, 26, AM(R),FW",6.71,La Liga,2022-2023
"133Moi GómezOsasuna, 30, M(CLR)",6.71,La Liga,2022-2023
"134Martín ZubimendiReal Sociedad, 26, DMC",6.71,La Liga,2022-2023
"135Héctor BellerínBarcelona, 29, D(R),M(R)",6.71,La Liga,2022-2023
"136Oriol RomeuGirona, 33, DMC",6.71,La Liga,2022-2023
"137Lucas VázquezReal Madrid, 33, D(R),M(R)",6.7,La Liga,2022-2023
"138Eray CömertValencia, 27, D(C),DMC",6.7,La Liga,2022-2023
"139Rui SilvaReal Betis, 31, GK",6.7,La Liga,2022-2023
"140El Bilal TouréAlmeria, 23, FW",6.7,La Liga,2022-2023
"141Ante BudimirOsasuna, 33, FW",6.7,La Liga,2022-2023
"142Paulo GazzanigaGirona, 33, GK",6.69,La Liga,2022-2023
"143Predrag RajkovicMallorca, 29, GK",6.69,La Liga,2022-2023
"144Luis SuárezAlmeria, 27, AM(L),FW",6.69,La Liga,2022-2023
"145Nabil FekirReal Betis, 31, AM(CLR),FW",6.69,La Liga,2022-2023
"146Sergio EscuderoReal Valladolid, 35, D(L),M(L)",6.69,La Liga,2022-2023
"147Aitor RuibalReal Betis, 28, D(R),M(LR)",6.68,La Liga,2022-2023
"148Vinicius SouzaEspanyol, 25, DMC",6.68,La Liga,2022-2023
"149Thierry CorreiaValencia, 25, D(R),M(R)",6.68,La Liga,2022-2023
"150Rubén SobrinoCadiz, 32, AM(CLR),FW",6.68,La Liga,2022-2023
"151Jan OblakAtletico, 32, GK",6.67,La Liga,2022-2023
"152Omar MascarellElche, 32, D(C),DMC",6.67,La Liga,2022-2023
"153Nemanja GudeljSevilla, 33, D(C),M(C)",6.67,La Liga,2022-2023
"154Íñigo Ruíz de GalarretaMallorca, 31, DMC",6.67,La Liga,2022-2023
"155SusoSevilla, 31, AM(CLR),FW",6.67,La Liga,2022-2023
"156Marko DmitrovicSevilla, 33, GK",6.66,La Liga,2022-2023
"157Justin KluivertValencia, 25, AM(CLR),FW",6.66,La Liga,2022-2023
"158Óscar De MarcosAthletic Club, 35, D(LR),M(CR)",6.66,La Liga,2022-2023
"159Fernando MartínezAlmeria, 34, GK",6.66,La Liga,2022-2023
"160Aridane HernándezOsasuna, 35, D(C)",6.66,La Liga,2022-2023
"161Alfonso PedrazaVillarreal, 28, D(L),M(L)",6.65,La Liga,2022-2023
"162Abde EzzalzouliOsasuna, 23, AM(L)",6.65,La Liga,2022-2023
"163Raúl AlbiolVillarreal, 39, D(C)",6.65,La Liga,2022-2023
"164Luka ModricReal Madrid, 39, M(C)",6.65,La Liga,2022-2023
"165Luiz FelipeReal Betis, 27, D(C)",6.65,La Liga,2022-2023
"166Sergi RobertoBarcelona, 33, D(R),M(CR)",6.65,La Liga,2022-2023
"167Mouctar DiakhabyValencia, 28, D(C),DMC",6.65,La Liga,2022-2023
"168Joseph AidooCelta Vigo, 29, D(C)",6.65,La Liga,2022-2023
"169Igor ZubeldiaReal Sociedad, 27, D(C),DMC",6.64,La Liga,2022-2023
"170Luiz HenriqueReal Betis, 24, AM(LR),FW",6.64,La Liga,2022-2023
"171Ander BarrenetxeaReal Sociedad, 23, M(LR)",6.64,La Liga,2022-2023
"172Hugo MalloCelta Vigo, 33, D(CR),M(R)",6.64,La Liga,2022-2023
"173Óscar TrejoRayo Vallecano, 36, M(CLR),FW",6.64,La Liga,2022-2023
"174Chris RamosCadiz, 28, FW",6.64,La Liga,2022-2023
"175Thomas LemarAtletico, 29, AM(CLR)",6.63,La Liga,2022-2023
"176Mikel VesgaAthletic Club, 31, DMC",6.63,La Liga,2022-2023
"177Carlos ClercElche, 32, D(CL),M(L)",6.63,La Liga,2022-2023
"178Borja IglesiasReal Betis, 32, FW",6.63,La Liga,2022-2023
"179Aimar OrozOsasuna, 23, AM(C)",6.63,La Liga,2022-2023
"180Rodrigo RiquelmeGirona, 24, D(L),M(CL)",6.63,La Liga,2022-2023
"181Luis MillaGetafe, 30, M(C)",6.63,La Liga,2022-2023
"182Martin ValjentMallorca, 29, D(C)",6.62,La Liga,2022-2023
"183Memphis DepayAtletico, 31, AM(CL),FW",6.62,La Liga,2022-2023
"184Carlos SolerValencia, 28, M(CLR)",6.62,La Liga,2022-2023
"185NachoReal Madrid, 35, D(CLR)",6.62,La Liga,2022-2023
"186Federico FernándezElche, 35, D(C)",6.62,La Liga,2022-2023
"187Álex ColladoElche, 25, AM(CR)",6.62,La Liga,2022-2023
"188Eric GarcíaBarcelona, 24, D(CR),DMC",6.62,La Liga,2022-2023
"189Aihen MuñozReal Sociedad, 27, D(L)",6.62,La Liga,2022-2023
"190Cenk ÖzkacarValencia, 24, D(CL)",6.62,La Liga,2022-2023
"191Manu MorlanesMallorca, 26, DMC",6.61,La Liga,2022-2023
"192Kike BarjaOsasuna, 27, AM(LR)",6.61,La Liga,2022-2023
"193Álvaro AcevesReal Valladolid, 21, Goalkeeper",6.61,La Liga,2022-2023
"194Léo BaptistãoAlmeria, 32, AM(CLR),FW",6.61,La Liga,2022-2023
"195Alejandro CatenaRayo Vallecano, 30, D(C)",6.61,La Liga,2022-2023
"196Aïssa MandiVillarreal, 33, D(CLR)",6.61,La Liga,2022-2023
"197Brian OlivánEspanyol, 30, D(CL)",6.6,La Liga,2022-2023
"198César MontesEspanyol, 27, D(C)",6.6,La Liga,2022-2023
"199Dani RodríguezMallorca, 36, AM(CLR),FW",6.6,La Liga,2022-2023
"200José GrageraEspanyol, 24, DMC",6.6,La Liga,2022-2023
"201Umar SadiqReal Sociedad, 28, FW",6.6,La Liga,2022-2023
"202Carles PérezCelta Vigo, 27, M(CR),FW",6.6,La Liga,2022-2023
"203Jawad El YamiqReal Valladolid, 32, D(C)",6.59,La Liga,2022-2023
"204Théo BongondaCadiz, 29, AM(CLR)",6.59,La Liga,2022-2023
"205Óscar ValentínRayo Vallecano, 30, DMC",6.59,La Liga,2022-2023
"206Álex BaenaVillarreal, 23, AM(CL),FW",6.59,La Liga,2022-2023
"207Martín MontoyaReal Betis, 33, D(LR),M(R)",6.59,La Liga,2022-2023
"208Chimy ÁvilaOsasuna, 31, AM(LR),FW",6.59,La Liga,2022-2023
"209Dani VivianAthletic Club, 25, D(C)",6.59,La Liga,2022-2023
"210Nico GonzálezValencia, 23, M(C)",6.59,La Liga,2022-2023
"211Sergi GuardiolaCadiz, 33, FW",6.59,La Liga,2022-2023
"212Álex CentellesAlmeria, 25, D(L)",6.59,La Liga,2022-2023
"213David AlabaReal Madrid, 32, D(CL),M(CL)",6.58,La Liga,2022-2023
"214Santiago BuenoGirona, 26, D(C)",6.58,La Liga,2022-2023
"215Tete MorenteElche, 28, M(CLR)",6.58,La Liga,2022-2023
"216Pepe ReinaVillarreal, 42, GK",6.58,La Liga,2022-2023
