Player Name,Rating,League,Season
"556LázaroAlmeria, 22, AM(CLR),FW",6.06,La Liga,2023-2024
"557José Mari MartínCadiz, 37, DMC",6.05,La Liga,2023-2024
"558Nico PazReal Madrid, 20, AM(C)",6.05,La Liga,2023-2024
"559Ibrahima KonéAlmeria, 25, FW",6.05,La Liga,2023-2024
"560José PozoRayo Vallecano, 28, AM(C)",6.05,La Liga,2023-2024
"561Etta EyongCadiz, 21, Forward",6.05,La Liga,2023-2024
"562Jastin GarcíaGirona, 21, Forward",6.05,La Liga,2023-2024
"563Mikel JauregizarAthletic Club, 21, DMC",6.04,La Liga,2023-2024
"564Miguel RodríguezCelta Vigo, 21, AM(R)",6.04,La Liga,2023-2024
"565Diego MariñoAlmeria, 34, GK",6.04,La Liga,2023-2024
"566Federico GattoniSevilla, 26, D(C)",6.04,La Liga,2023-2024
"567Ben BreretonVillarreal, 25, AM(LR),FW",6.04,La Liga,2023-2024
"568Javier RuedaCelta Vigo, 22, Defender",6.03,La Liga,2023-2024
"569Max SvenssonOsasuna, 23, Forward",6.03,La Liga,2023-2024
"570Milutin OsmajicCadiz, 25, AM(L),FW",6.03,La Liga,2023-2024
"571Santiago GarcíaGetafe, 23, M(C)",6.03,La Liga,2023-2024
"572Martin HonglaGranada, 26, D(C),DMC",6.03,La Liga,2023-2024
"573Alejo VélizSevilla, 21, FW",6.03,La Liga,2023-2024
"574Aitor FernándezOsasuna, 33, GK",6.03,La Liga,2023-2024
"575Aingeru OlabarrietaAthletic Club, 19, Forward",6.02,La Liga,2023-2024
"576Salim El JebariAtletico, 21, Forward",6.02,La Liga,2023-2024
"577Arnau PuigmalAlmeria, 24, AM(R)",6.02,La Liga,2023-2024
"578Anthony LozanoGetafe, 31, AM(L),FW",6.01,La Liga,2023-2024
"579Gorka RiveraGetafe, 20, Defender",6.01,La Liga,2023-2024
"580Mario DomínguezValencia, 21, Forward",6.0,La Liga,2023-2024
"581Alberto PereaGranada, 34, AM(LR)",6.0,La Liga,2023-2024
"582Álvaro RodríguezReal Madrid, 20, Forward",6.0,La Liga,2023-2024
"583Bernardo EspinosaGirona, 35, D(C)",6.0,La Liga,2023-2024
"584Eneko OrtizDeportivo Alaves, 21, Defender",6.0,La Liga,2023-2024
"585Juan CarlosGirona, 37, GK",6.0,La Liga,2023-2024
"586Marciano SancaAlmeria, 20, Forward",6.0,La Liga,2023-2024
"587Miguel Ángel BrauGranada, 23, Defender",6.0,La Liga,2023-2024
"588Moussa DiakitéCadiz, 21, Midfielder",6.0,La Liga,2023-2024
"589Selvi CluaGirona, 20, Midfielder",6.0,La Liga,2023-2024
"590Yassin TallalGetafe, 19, Forward",6.0,La Liga,2023-2024
"591Pablo GozálbezValencia, 23, AM(C)",6.0,La Liga,2023-2024
"592Çaglar SöyüncüAtletico, 28, D(C)",5.99,La Liga,2023-2024
"593Alberto SoroGranada, 25, AM(LR)",5.98,La Liga,2023-2024
"594Jeremy JorgeGetafe, 22, Midfielder",5.98,La Liga,2023-2024
"595Víctor DíazGranada, 36, D(CLR)",5.98,La Liga,2023-2024
"596Xabi HuarteOsasuna, 23, Midfielder",5.97,La Liga,2023-2024
"597Tomás MendesDeportivo Alaves, 20, Midfielder",5.96,La Liga,2023-2024
"598Unai RoperoDeportivo Alaves, 23, Forward",5.96,La Liga,2023-2024
"599Miguel de la FuenteDeportivo Alaves, 25, FW",5.96,La Liga,2023-2024
"600Raúl FernándezGranada, 36, GK",5.96,La Liga,2023-2024
"601Daniel FuzatoGetafe, 27, GK",5.94,La Liga,2023-2024
"602Nabil AberdinGetafe, 22, Defender",5.93,La Liga,2023-2024
"603Jon KarrikaburuDeportivo Alaves, 22, Forward",5.9,La Liga,2023-2024
"604Yassine BounouSevilla, 33, GK",5.89,La Liga,2023-2024
"605Abde RaihaniAtletico, 21, Forward",5.87,La Liga,2023-2024
"606Dani CárdenasRayo Vallecano, 27, GK",5.84,La Liga,2023-2024
"607Gabri VeigaCelta Vigo, 22, AM(C)",5.79,La Liga,2023-2024
"608Jesús VallejoGranada, 28, D(CR)",5.77,La Liga,2023-2024
"609Miki BoschGranada, 23, Defender",5.69,La Liga,2023-2024
"610Aarón EscandellLas Palmas, 29, GK",5.66,La Liga,2023-2024
"1Simone PerilliVerona, 30, Goalkeeper",7.54,Serie A,2023-2024
"2Lautaro MartínezInter, 27, FW",7.53,Serie A,2023-2024
"3Khvicha KvaratskheliaNapoli, 24, AM(CLR),FW",7.5,Serie A,2023-2024
"4Hakan ÇalhanogluInter, 31, M(CLR),FW",7.41,Serie A,2023-2024
"5Rafael LeãoAC Milan, 25, AM(CL),FW",7.31,Serie A,2023-2024
"6Marcus ThuramInter, 27, AM(L),FW",7.29,Serie A,2023-2024
"7Davide BiraschiGenoa, 30, D(CR),M(R)",7.23,Serie A,2023-2024
"8Christian PulisicAC Milan, 26, M(CLR),FW",7.16,Serie A,2023-2024
"9Mile SvilarRoma, 25, GK",7.16,Serie A,2023-2024
"10Alessandro BuongiornoTorino, 25, D(C)",7.14,Serie A,2023-2024
"11Matías SouléFrosinone, 21, AM(CR)",7.14,Serie A,2023-2024
"12Federico DimarcoInter, 27, D(CL),M(L)",7.12,Serie A,2023-2024
"13Paulo DybalaRoma, 31, AM(CR),FW",7.12,Serie A,2023-2024
"14Albert GudmundssonGenoa, 27, AM(CLR),FW",7.1,Serie A,2023-2024
"15Adrien RabiotJuventus, 29, M(CL)",7.07,Serie A,2023-2024
"16Raffaele Di GennaroInter, 31, Goalkeeper",7.07,Serie A,2023-2024
"17Domenico BerardiSassuolo, 30, AM(R),FW",7.07,Serie A,2023-2024
"18Nicolás GonzálezFiorentina, 26, M(CLR),FW",7.06,Serie A,2023-2024
"19Alessandro BastoniInter, 25, D(C)",7.06,Serie A,2023-2024
"20Duván ZapataAtalanta, 33, FW",7.06,Serie A,2023-2024
"21Michele Di GregorioMonza, 27, GK",7.03,Serie A,2023-2024
"22Joshua ZirkzeeBologna, 23, FW",7.03,Serie A,2023-2024
"23Teun KoopmeinersAtalanta, 26, D(C),M(C)",7.03,Serie A,2023-2024
"24Charles De KetelaereAtalanta, 23, M(CLR),FW",7.03,Serie A,2023-2024
"25Ademola LookmanAtalanta, 27, AM(CLR),FW",7.01,Serie A,2023-2024
"26Mattia ZaccagniLazio, 29, AM(CL),FW",7.01,Serie A,2023-2024
"27DaniloJuventus, 33, D(CLR),DMC",6.99,Serie A,2023-2024
"28Riccardo CalafioriBologna, 22, D(CL)",6.99,Serie A,2023-2024
"29BremerJuventus, 27, D(C)",6.99,Serie A,2023-2024
"30Duván ZapataTorino, 33, FW",6.98,Serie A,2023-2024
"31Victor OsimhenNapoli, 26, FW",6.98,Serie A,2023-2024
"32Federico ChiesaJuventus, 27, M(CLR),FW",6.98,Serie A,2023-2024
"33Nicolas HaasEmpoli, 29, DMC",6.97,Serie A,2023-2024
"34Henrikh MkhitaryanInter, 36, M(CLR),FW",6.96,Serie A,2023-2024
"35Tijjani NoslinVerona, 25, AM(LR),FW",6.96,Serie A,2023-2024
"36Federico RavagliaBologna, 25, GK",6.96,Serie A,2023-2024
"37Elia CaprileEmpoli, 23, GK",6.95,Serie A,2023-2024
"38Francesco AcerbiInter, 37, D(C)",6.95,Serie A,2023-2024
"39Lewis FergusonBologna, 25, M(C)",6.94,Serie A,2023-2024
"40Gianluca ScamaccaAtalanta, 26, FW",6.94,Serie A,2023-2024
"41Olivier GiroudAC Milan, 38, FW",6.94,Serie A,2023-2024
"42Lorenzo PellegriniRoma, 28, M(CL)",6.93,Serie A,2023-2024
"43ÉdersonAtalanta, 25, M(C)",6.92,Serie A,2023-2024
"44Giorgio ScalviniAtalanta, 21, D(C)",6.91,Serie A,2023-2024
"45Theo HernándezAC Milan, 27, D(CL),M(L)",6.91,Serie A,2023-2024
"46Nadir ZorteaFrosinone, 25, D(R),M(LR)",6.91,Serie A,2023-2024
"47Marten de RoonAtalanta, 33, D(C),DMC",6.9,Serie A,2023-2024
"48Lucas Martínez QuartaFiorentina, 28, D(C)",6.89,Serie A,2023-2024
"49Benjamin PavardInter, 28, D(CLR),M(R)",6.89,Serie A,2023-2024
"50Yann SommerInter, 36, GK",6.89,Serie A,2023-2024
"51Ruben Loftus-CheekAC Milan, 29, M(CLR)",6.88,Serie A,2023-2024
"52Matteo PolitanoNapoli, 31, AM(CLR),FW",6.88,Serie A,2023-2024
"53Bryan CristanteRoma, 29, D(C),M(C)",6.88,Serie A,2023-2024
"54Lazar SamardzicUdinese, 22, AM(C)",6.88,Serie A,2023-2024
"55Milan DjuricVerona, 34, FW",6.87,Serie A,2023-2024
"56Milan DjuricMonza, 34, FW",6.87,Serie A,2023-2024
"57Luis AlbertoLazio, 32, AM(CL),FW",6.87,Serie A,2023-2024
"58Alberto DossenaCagliari, 26, D(C)",6.87,Serie A,2023-2024
"59Cyril NgongeVerona, 24, AM(CR),FW",6.86,Serie A,2023-2024
"60Giacomo BonaventuraFiorentina, 35, M(CLR)",6.86,Serie A,2023-2024
"61Felipe AndersonLazio, 31, M(CLR),FW",6.86,Serie A,2023-2024
"62Tijjani ReijndersAC Milan, 26, M(C)",6.85,Serie A,2023-2024
"63Manuel LocatelliJuventus, 27, M(C)",6.85,Serie A,2023-2024
"64Lautaro GiannettiUdinese, 31, D(C)",6.84,Serie A,2023-2024
"65Romelu LukakuRoma, 31, AM(R),FW",6.83,Serie A,2023-2024
"66Carlo PinsoglioJuventus, 34, Goalkeeper",6.83,Serie A,2023-2024
"67Michael KayodeFiorentina, 20, D(R)",6.83,Serie A,2023-2024
"68Mathías OliveraNapoli, 27, D(CL),M(L)",6.82,Serie A,2023-2024
"69Stefan de VrijInter, 33, D(C)",6.82,Serie A,2023-2024
"70Jaka BijolUdinese, 26, D(C),M(C),FW",6.81,Serie A,2023-2024
"71Morten FrendrupGenoa, 23, D(R),DMC",6.81,Serie A,2023-2024
"72Riccardo OrsoliniBologna, 28, M(CR),FW",6.8,Serie A,2023-2024
"73Berat DjimsitiAtalanta, 31, D(C)",6.8,Serie A,2023-2024
"74Alexis SaelemaekersBologna, 25, M(LR)",6.8,Serie A,2023-2024
"75Nicolò BarellaInter, 28, AM(C)",6.79,Serie A,2023-2024
"76Raoul BellanovaTorino, 24, M(R)",6.78,Serie A,2023-2024
"77Dusan VlahovicJuventus, 25, FW",6.78,Serie A,2023-2024
"78Weston McKennieJuventus, 26, D(CR),M(CLR)",6.78,Serie A,2023-2024
"79Etrit BerishaEmpoli, 35, GK",6.78,Serie A,2023-2024
"80Amir RrahmaniNapoli, 30, D(CL)",6.78,Serie A,2023-2024
"81Marco CarnesecchiAtalanta, 24, GK",6.77,Serie A,2023-2024
"82Aleksey MiranchukAtalanta, 29, M(CR),FW",6.77,Serie A,2023-2024
"83Pietro TerraccianoFiorentina, 34, GK",6.77,Serie A,2023-2024
"84Mike MaignanAC Milan, 29, GK",6.77,Serie A,2023-2024
"85Emil AuderoInter, 28, GK",6.77,Serie A,2023-2024
"86Remo FreulerBologna, 32, DMC",6.77,Serie A,2023-2024
"87Ivan IlicTorino, 23, M(C)",6.76,Serie A,2023-2024
"88Lameck BandaLecce, 24, AM(L)",6.76,Serie A,2023-2024
"89Matteo GabbiaAC Milan, 25, D(C)",6.76,Serie A,2023-2024
"90Maduka OkoyeUdinese, 25, GK",6.76,Serie A,2023-2024
"91Mario PasalicAtalanta, 30, M(CLR),FW",6.75,Serie A,2023-2024
"92Mario GilaLazio, 24, D(C)",6.75,Serie A,2023-2024
"93Stefan PoschBologna, 27, D(CR)",6.75,Serie A,2023-2024
"94Fikayo TomoriAC Milan, 27, D(CR)",6.75,Serie A,2023-2024
"95Johan VásquezGenoa, 26, D(CL)",6.75,Serie A,2023-2024
"96Jhon LucumíBologna, 26, D(C)",6.75,Serie A,2023-2024
"97Radu DragusinGenoa, 23, D(C)",6.75,Serie A,2023-2024
"98Armand LaurientéSassuolo, 26, AM(LR),FW",6.75,Serie A,2023-2024
"99Yann BisseckInter, 24, D(C)",6.74,Serie A,2023-2024
"100Marco SportielloAC Milan, 32, GK",6.74,Serie A,2023-2024
"101Vanja Milinkovic-SavicTorino, 27, GK",6.74,Serie A,2023-2024
"102Yacine AdliAC Milan, 24, M(C)",6.74,Serie A,2023-2024
"103Ivan ProvedelLazio, 30, GK",6.74,Serie A,2023-2024
"104Luca MazzitelliFrosinone, 29, DMC",6.74,Serie A,2023-2024
"105Matteo RuggeriAtalanta, 22, M(L)",6.74,Serie A,2023-2024
"106Giovanni Di LorenzoNapoli, 31, D(CLR),M(R)",6.73,Serie A,2023-2024
"107Cristiano BiraghiFiorentina, 32, D(CL),M(L)",6.73,Serie A,2023-2024
"108Andrea ColpaniMonza, 25, AM(CR)",6.73,Serie A,2023-2024
"109Ismaël BennacerAC Milan, 27, M(C)",6.72,Serie A,2023-2024
"110Alessio RomagnoliLazio, 30, D(CL)",6.72,Serie A,2023-2024
"111Frank AnguissaNapoli, 29, M(C)",6.72,Serie A,2023-2024
"112Christos MandasLazio, 23, GK",6.72,Serie A,2023-2024
"113Leandro ParedesRoma, 30, DMC",6.72,Serie A,2023-2024
"114Josep MartínezGenoa, 26, GK",6.71,Serie A,2023-2024
"115Wladimiro FalconeLecce, 29, GK",6.71,Serie A,2023-2024
"116Piotr ZielinskiNapoli, 30, M(CLR)",6.71,Serie A,2023-2024
"117Filippo TerraccianoVerona, 22, D(L),M(R)",6.71,Serie A,2023-2024
"118Wojciech SzczesnyJuventus, 34, GK",6.7,Serie A,2023-2024
"119Nicolò FagioliJuventus, 24, DMC",6.7,Serie A,2023-2024
"120Nehuén PérezUdinese, 24, D(C)",6.7,Serie A,2023-2024
"121AngeliñoRoma, 28, D(CL),M(L)",6.7,Serie A,2023-2024
"122Matteo DarmianInter, 35, D(CLR),M(LR)",6.69,Serie A,2023-2024
"123Nicola LealiGenoa, 32, GK",6.69,Serie A,2023-2024
"124Carlos AugustoInter, 26, D(CL),M(L)",6.69,Serie A,2023-2024
"125Denzel DumfriesInter, 28, D(R),M(R)",6.69,Serie A,2023-2024
"126Alfred DuncanFiorentina, 31, DMC",6.69,Serie A,2023-2024
"127Filip KosticJuventus, 32, D(L),M(LR),FW",6.69,Serie A,2023-2024
"128Diego CoppolaVerona, 21, D(C)",6.69,Serie A,2023-2024
"129Andrea CarboniMonza, 24, D(CL)",6.68,Serie A,2023-2024
"130Simone RomagnoliFrosinone, 35, D(C)",6.68,Serie A,2023-2024
"131Perr SchuursTorino, 25, D(C)",6.68,Serie A,2023-2024
"132Milan BadeljGenoa, 35, M(C)",6.68,Serie A,2023-2024
"133Alessandro FlorenziAC Milan, 33, D(LR),M(CLR)",6.68,Serie A,2023-2024
"134Juan MussoAtalanta, 30, GK",6.68,Serie A,2023-2024
"135Antonio CandrevaSalernitana, 37, M(CLR)",6.68,Serie A,2023-2024
"136Daniel MaldiniMonza, 23, AM(CL),FW",6.68,Serie A,2023-2024
"137ArthurFiorentina, 28, DMC",6.67,Serie A,2023-2024
"138Andrea BelottiFiorentina, 31, FW",6.67,Serie A,2023-2024
"139Roberto GagliardiniMonza, 30, DMC",6.67,Serie A,2023-2024
"140Federico GattiJuventus, 26, D(C)",6.67,Serie A,2023-2024
"141Fabiano ParisiFiorentina, 24, D(LR)",6.66,Serie A,2023-2024
"142Lukasz SkorupskiBologna, 33, GK",6.66,Serie A,2023-2024
"143Matías ViñaSassuolo, 27, D(L),M(L)",6.66,Serie A,2023-2024
"144Lorenzo MontipòVerona, 28, GK",6.65,Serie A,2023-2024
"145Junior MessiasGenoa, 33, M(CR),FW",6.65,Serie A,2023-2024
"146Nikola MilenkovicFiorentina, 27, D(CR)",6.65,Serie A,2023-2024
"147Yerry MinaCagliari, 30, D(C)",6.65,Serie A,2023-2024
"148Tomás SuslovVerona, 22, M(CLR)",6.65,Serie A,2023-2024
"149Gaetano CastrovilliFiorentina, 28, M(CL)",6.65,Serie A,2023-2024
"150Mateo ReteguiGenoa, 25, FW",6.65,Serie A,2023-2024
"151Evan NdickaRoma, 25, D(CL)",6.65,Serie A,2023-2024
"152Giangiacomo MagnaniVerona, 29, D(C)",6.64,Serie A,2023-2024
"153Valentin GendreyLecce, 24, D(R),M(R)",6.64,Serie A,2023-2024
"154Rémi OudinLecce, 28, M(CLR),FW",6.64,Serie A,2023-2024
"155Juan CabalVerona, 24, D(L)",6.64,Serie A,2023-2024
"156Abdou HarrouiFrosinone, 27, M(CLR)",6.64,Serie A,2023-2024
"157WalaceUdinese, 29, DMC",6.64,Serie A,2023-2024
"158Andrea CambiasoJuventus, 24, D(LR),M(LR)",6.64,Serie A,2023-2024
"159Gianluca GaetanoCagliari, 24, AM(C)",6.64,Serie A,2023-2024
"160Ricardo RodríguezTorino, 32, D(CL),M(L)",6.64,Serie A,2023-2024
"161Nicolò RovellaLazio, 23, DMC",6.64,Serie A,2023-2024
"162Victor KristiansenBologna, 22, D(L),M(L)",6.64,Serie A,2023-2024
"163Diego LlorenteRoma, 31, D(C),DMC",6.64,Serie A,2023-2024
"164Ondrej DudaVerona, 30, M(C),FW",6.63,Serie A,2023-2024
"165Davide CalabriaAC Milan, 28, D(LR),M(R)",6.63,Serie A,2023-2024
"166Nicolas ViolaCagliari, 35, M(C)",6.63,Serie A,2023-2024
"167Thomas KristensenUdinese, 23, D(C)",6.63,Serie A,2023-2024
"168Michael FolorunshoVerona, 27, M(C)",6.63,Serie A,2023-2024
"169Emil HolmAtalanta, 24, D(R),M(R)",6.63,Serie A,2023-2024
"170Nikola VlasicTorino, 27, AM(CLR),FW",6.62,Serie A,2023-2024
"171Nadir ZorteaAtalanta, 25, D(R),M(LR)",6.62,Serie A,2023-2024
"172Federico Di FrancescoLecce, 30, M(LR),FW",6.62,Serie A,2023-2024
"173Marco PellegrinoAC Milan, 22, D(C)",6.62,Serie A,2023-2024
"174Daichi KamadaLazio, 28, AM(CLR),FW",6.62,Serie A,2023-2024
"175Isak HienAtalanta, 26, D(C)",6.62,Serie A,2023-2024
"176Gianluca ManciniRoma, 28, D(C),DMC",6.62,Serie A,2023-2024
"177Matteo PessinaMonza, 27, M(CR)",6.61,Serie A,2023-2024
"178Stanislav LobotkaNapoli, 30, DMC",6.61,Serie A,2023-2024
"179Andrea PinamontiSassuolo, 25, FW",6.61,Serie A,2023-2024
"180Chaka TraorèAC Milan, 20, Forward",6.61,Serie A,2023-2024
"181Pontus AlmqvistLecce, 25, AM(LR),FW",6.61,Serie A,2023-2024
"182Patrick CiurriaMonza, 30, M(CLR)",6.6,Serie A,2023-2024
"183Davide ZappacostaAtalanta, 32, D(LR),M(LR)",6.6,Serie A,2023-2024
"184Fabien CentonzeVerona, 29, D(R),M(R)",6.6,Serie A,2023-2024
"185Giovanni BonfantiAtalanta, 22, Defender",6.6,Serie A,2023-2024
"186Leo ØstigårdNapoli, 25, D(C)",6.6,Serie A,2023-2024
"187Pawel DawidowiczVerona, 29, D(C)",6.6,Serie A,2023-2024
"188Kristian ThorstvedtSassuolo, 25, M(C)",6.6,Serie A,2023-2024
"189Leonardo SpinazzolaRoma, 31, D(LR),M(L)",6.6,Serie A,2023-2024
"190Sead KolasinacAtalanta, 31, D(CL),DMC,M(L)",6.59,Serie A,2023-2024
"191Riccardo SottilFiorentina, 25, AM(LR)",6.59,Serie A,2023-2024
"192Suat SerdarVerona, 27, M(CLR)",6.59,Serie A,2023-2024
"193Malick ThiawAC Milan, 23, D(C)",6.59,Serie A,2023-2024
"194Nikola KrstovicLecce, 24, FW",6.59,Serie A,2023-2024
"195Florian ThauvinUdinese, 32, M(CLR),FW",6.58,Serie A,2023-2024
"196Sebastian WalukiewiczEmpoli, 24, D(C)",6.58,Serie A,2023-2024
"197Marin PongracicLecce, 27, D(C)",6.58,Serie A,2023-2024
"198Pablo MaríMonza, 31, D(C)",6.58,Serie A,2023-2024
"199Sebastiano LupertoEmpoli, 28, D(CL)",6.58,Serie A,2023-2024
"200Antonino GalloLecce, 25, D(L)",6.58,Serie A,2023-2024
"201Alessandro VogliaccoGenoa, 26, D(C)",6.58,Serie A,2023-2024
"202Jovane CabralSalernitana, 26, AM(CLR),FW",6.58,Serie A,2023-2024
"203Juan JesusNapoli, 33, D(CL)",6.58,Serie A,2023-2024
"204Mattia BaniGenoa, 31, D(C)",6.58,Serie A,2023-2024
"205Daniele RuganiJuventus, 30, D(C)",6.58,Serie A,2023-2024
"206Rick KarsdorpRoma, 30, D(R),M(R)",6.57,Serie A,2023-2024
"207Stephan El ShaarawyRoma, 32, M(CLR),FW",6.57,Serie A,2023-2024
"208Hassane KamaraUdinese, 30, D(L),M(LR)",6.57,Serie A,2023-2024
"209Luca RanieriFiorentina, 25, D(CL),M(L)",6.57,Serie A,2023-2024
"210Lorenzo LuccaUdinese, 24, FW",6.56,Serie A,2023-2024
"211Danilo D'AmbrosioMonza, 36, D(CLR),M(LR)",6.56,Serie A,2023-2024
"212Valentín CastellanosLazio, 26, AM(R),FW",6.56,Serie A,2023-2024
"213Samuele RicciTorino, 23, AM(C)",6.56,Serie A,2023-2024
"214Nahitan NándezCagliari, 29, D(R),M(CLR)",6.56,Serie A,2023-2024
"215Sam BeukemaBologna, 26, D(C)",6.56,Serie A,2023-2024
"216Martín PayeroUdinese, 26, AM(C)",6.56,Serie A,2023-2024
"217Sandi LovricUdinese, 26, M(C)",6.56,Serie A,2023-2024
"218Alberto GrassiEmpoli, 29, DMC",6.56,Serie A,2023-2024
"219Andrea BelottiRoma, 31, FW",6.56,Serie A,2023-2024
"220Mattia PerinJuventus, 32, GK",6.56,Serie A,2023-2024
"221Nicolò CambiaghiEmpoli, 24, AM(CLR),FW",6.55,Serie A,2023-2024
"222Ardian IsmajliEmpoli, 28, D(C)",6.55,Serie A,2023-2024
"223Emanuele ValeriFrosinone, 26, D(L),M(L)",6.55,Serie A,2023-2024
"224Simon KjærAC Milan, 35, D(C)",6.55,Serie A,2023-2024
"225Dany MotaMonza, 26, AM(CL),FW",6.55,Serie A,2023-2024
"226Martin HonglaVerona, 26, D(C),DMC",6.55,Serie A,2023-2024
"227Alex SandroJuventus, 34, D(CL),M(L)",6.55,Serie A,2023-2024
"228Szymon ZurkowskiEmpoli, 27, AM(C)",6.55,Serie A,2023-2024
"229PatricLazio, 31, D(CR),M(R)",6.55,Serie A,2023-2024
"230Rade KrunicAC Milan, 31, M(CL)",6.55,Serie A,2023-2024
"231Dan NdoyeBologna, 24, M(LR)",6.55,Serie A,2023-2024
"232Ruslan MalinovskyiGenoa, 31, M(CLR),FW",6.54,Serie A,2023-2024
"233Giacomo RaspadoriNapoli, 25, AM(CL),FW",6.54,Serie A,2023-2024
"234Roberto PereyraUdinese, 34, M(CLR),FW",6.54,Serie A,2023-2024
"235Matías VecinoLazio, 33, M(C)",6.54,Serie A,2023-2024
"236BetoUdinese, 27, FW",6.54,Serie A,2023-2024
"237Tommaso AugelloCagliari, 30, D(L),M(L)",6.54,Serie A,2023-2024
"238Enzo BarrenecheaFrosinone, 23, DMC",6.54,Serie A,2023-2024
"239Giovanni FabbianBologna, 22, AM(C)",6.54,Serie A,2023-2024
"240Alexis SánchezInter, 36, M(CLR),FW",6.54,Serie A,2023-2024
"241Giulio MaggioreSalernitana, 26, M(C)",6.53,Serie A,2023-2024
"242Lucas BeltránFiorentina, 23, AM(C),FW",6.53,Serie A,2023-2024
"243Anthony OyonoFrosinone, 23, D(R)",6.53,Serie A,2023-2024
"244Houssem AouarRoma, 26, M(CL)",6.53,Serie A,2023-2024
"245Federico FazioSalernitana, 37, D(C)",6.53,Serie A,2023-2024
"246Armando IzzoMonza, 32, D(C)",6.53,Serie A,2023-2024
"247Jonathan IkonéFiorentina, 26, AM(CLR),FW",6.52,Serie A,2023-2024
"248Jan-Carlo SimicAC Milan, 19, D(C)",6.52,Serie A,2023-2024
"249Kacper UrbanskiBologna, 20, AM(CL)",6.52,Serie A,2023-2024
"250Alessandro DellavalleTorino, 20, Defender",6.52,Serie A,2023-2024
"251Zanos SavvaTorino, 19, Forward",6.52,Serie A,2023-2024
"252Adrien TamezeTorino, 31, D(C),M(C)",6.52,Serie A,2023-2024
"253Manuel LazzariLazio, 31, D(R),M(R)",6.52,Serie A,2023-2024
"254Ylber RamadaniLecce, 28, DMC",6.52,Serie A,2023-2024
"255Kristjan AsllaniInter, 22, DMC",6.51,Serie A,2023-2024
"256Caleb OkoliFrosinone, 23, D(C)",6.51,Serie A,2023-2024
"257Edoardo BoveRoma, 22, M(CL)",6.51,Serie A,2023-2024
"258Christian KouaméFiorentina, 27, AM(LR),FW",6.5,Serie A,2023-2024
"259Gabriel StrefezzaLecce, 27, M(LR)",6.5,Serie A,2023-2024
"260Alex MeretNapoli, 27, GK",6.5,Serie A,2023-2024
"261Christian KabaseleUdinese, 33, D(C)",6.5,Serie A,2023-2024
"262Koni De WinterGenoa, 22, D(CR)",6.5,Serie A,2023-2024
"263Mattéo GuendouziLazio, 25, M(C)",6.5,Serie A,2023-2024
"264Samuel ChukwuezeAC Milan, 25, AM(CR)",6.5,Serie A,2023-2024
"265Razvan MarinEmpoli, 28, M(C)",6.5,Serie A,2023-2024
"266M'Baye NiangEmpoli, 30, AM(LR),FW",6.5,Serie A,2023-2024
"267Bartosz BereszynskiEmpoli, 32, D(CLR),M(R)",6.5,Serie A,2023-2024
"268Grigoris KastanosSalernitana, 27, M(CR)",6.5,Serie A,2023-2024
"269Liberato CacaceEmpoli, 24, D(L),M(CL)",6.49,Serie A,2023-2024
"270Antonio SanabriaTorino, 28, FW",6.49,Serie A,2023-2024
"271Lorenzo De SilvestriBologna, 36, D(R),M(R)",6.49,Serie A,2023-2024
"272Konstantinos ManolasSalernitana, 33, D(C)",6.49,Serie A,2023-2024
"273Toma BasicSalernitana, 28, M(C)",6.48,Serie A,2023-2024
"274Pierluigi GolliniNapoli, 29, GK",6.48,Serie A,2023-2024
"275Adam MarusicLazio, 32, D(CLR),M(LR)",6.48,Serie A,2023-2024
"276Kenan YildizJuventus, 19, AM(CL),FW",6.48,Serie A,2023-2024
"277Davide FrattesiInter, 25, DMC",6.48,Serie A,2023-2024
"278Rui PatrícioRoma, 37, GK",6.48,Serie A,2023-2024
"279Alessio ZerbinMonza, 25, M(L)",6.48,Serie A,2023-2024
"280Fabio MirettiJuventus, 21, AM(CL)",6.48,Serie A,2023-2024
"281Patrick DorguLecce, 20, D(L),M(LR)",6.48,Serie A,2023-2024
"282Martin ErlicSassuolo, 27, D(C)",6.47,Serie A,2023-2024
"283Isak HienVerona, 26, D(C)",6.47,Serie A,2023-2024
"284Daniel BolocaSassuolo, 26, DMC",6.47,Serie A,2023-2024
"285Samuel Iling-JuniorJuventus, 21, M(L)",6.47,Serie A,2023-2024
"286Djed SpenceGenoa, 24, D(LR),M(R)",6.47,Serie A,2023-2024
"287DodôFiorentina, 26, D(R),M(R)",6.47,Serie A,2023-2024
"288Zito LuvumboCagliari, 22, AM(CL),FW",6.47,Serie A,2023-2024
"289Rasmus KristensenRoma, 27, D(CR),M(R)",6.47,Serie A,2023-2024
"290Leonardo PavolettiCagliari, 36, FW",6.47,Serie A,2023-2024
"291Marko ArnautovicInter, 35, AM(CLR),FW",6.46,Serie A,2023-2024
"292Ilario MonterisiFrosinone, 23, D(C)",6.46,Serie A,2023-2024
"293Mário RuiNapoli, 33, D(L),M(L)",6.46,Serie A,2023-2024
"294Jackson TchatchouaVerona, 23, D(R),M(LR)",6.46,Serie A,2023-2024
"295Karol LinettyTorino, 30, M(CLR)",6.46,Serie A,2023-2024
"296Josip BrekaloFiorentina, 26, AM(CLR),FW",6.46,Serie A,2023-2024
"297João FerreiraUdinese, 23, D(CR),M(R)",6.46,Serie A,2023-2024
"298Alberto CerriEmpoli, 28, FW",6.45,Serie A,2023-2024
