,Player Name,Rating,League,Season,Squad
2099,Charles Pickel,6.33,Serie A,2022-2023,Cremonese
2100,Samuele Birindelli,6.33,Serie A,2022-2023,Monza
2101,Matías Viña,6.33,Serie A,2022-2023,Roma
2102,Moise Kean,6.33,Serie A,2022-2023,Juventus
2103,Junior Sambia,6.33,Serie A,2022-2023,Salernitana
2104,Divock OrigiA,6.32,Serie A,2022-2023,C Milan
2105,Ruan Tressoldi,6.32,Serie A,2022-2023,Sassuolo
2106,Ola Solbakken,6.32,Serie A,2022-2023,Roma
2107,Ibrahim Sulemana,6.32,Serie A,2022-2023,Verona
2108,Lorenzo Venuti,6.32,Serie A,2022-2023,Fiorentina
2109,Domen Crnigoj,6.32,Serie A,2022-2023,Salernitana
2110,Andrea Consigli,6.32,Serie A,2022-2023,Sassuolo
2111,Enzo Ebosse,6.31,Serie A,2022-2023,Udinese
2112,Abdou Harroui,6.31,Serie A,2022-2023,Sassuolo
2113,Alessandro Zanoli,6.31,Serie A,2022-2023,Napoli
2114,Vincenzo Fiorillo,6.31,Serie A,2022-2023,Salernitana
2115,Giuseppe Pezzella,6.31,Serie A,2022-2023,Lecce
2116,Ilija Nestorovski,6.31,Serie A,2022-2023,Udinese
2117,Gian Marco Ferrari,6.31,Serie A,2022-2023,Sassuolo
2118,Emanuel Vignato,6.31,Serie A,2022-2023,Empoli
2119,Brian Bayeye,6.31,Serie A,2022-2023,Torino
2120,Gianluca Pegolo,6.31,Serie A,2022-2023,Sassuolo
2121,Lorenzo Colombo,6.3,Serie A,2022-2023,Lecce
2122,Kristian Thorstvedt,6.3,Serie A,2022-2023,Sassuolo
2123,Franco Carboni,6.3,Serie A,2022-2023,Monza
2124,Raoul Bellanova,6.29,Serie A,2022-2023,Inter
2125,Jaime Báez,6.29,Serie A,2022-2023,Cremonese
2126,Eldor Shomurodov,6.29,Serie A,2022-2023,Spezia
2127,Yayah Kallon,6.28,Serie A,2022-2023,Verona
2128,Giovanni Simeone,6.28,Serie A,2022-2023,Napoli
2129,Andreaw Gravillon,6.28,Serie A,2022-2023,Torino
2130,Tolgay Arslan,6.28,Serie A,2022-2023,Udinese
2131,Valerio Verre,6.28,Serie A,2022-2023,Sampdoria
2132,Michel Adopo,6.28,Serie A,2022-2023,Torino
2133,Lorenzo De Silvestri,6.28,Serie A,2022-2023,Bologna
2134,Nicolas Haas,6.27,Serie A,2022-2023,Empoli
2135,Giulio Maggiore,6.27,Serie A,2022-2023,Salernitana
2136,Mario Gila,6.27,Serie A,2022-2023,Lazio
2137,Federico Bonazzoli,6.27,Serie A,2022-2023,Salernitana
2138,Roberto Gagliardini,6.27,Serie A,2022-2023,Inter
2139,Gonzalo Escalante,6.26,Serie A,2022-2023,Cremonese
2140,Samuele Vignato,6.26,Serie A,2022-2023,Monza
2141,Luka Romero,6.26,Serie A,2022-2023,Lazio
2142,Francesco Rossi,6.26,Serie A,2022-2023,Atalanta
2143,Benjamin Tahirovic,6.26,Serie A,2022-2023,Roma
2144,Joaquín Sosa,6.26,Serie A,2022-2023,Bologna
2145,Yacine AdliA,6.25,Serie A,2022-2023,C Milan
2146,Szymon Zurkowski,6.25,Serie A,2022-2023,Spezia
2147,Emmanuel Gyasi,6.25,Serie A,2022-2023,Spezia
2148,Szymon Zurkowski,6.25,Serie A,2022-2023,Fiorentina
2149,Mattia Valoti,6.25,Serie A,2022-2023,Monza
2150,Kristjan Asllani,6.25,Serie A,2022-2023,Inter
2151,Andrea Belotti,6.25,Serie A,2022-2023,Roma
2152,Tanguy Ndombélé,6.24,Serie A,2022-2023,Napoli
2153,Jeison Murillo,6.24,Serie A,2022-2023,Sampdoria
2154,Kaan Ayhan,6.24,Serie A,2022-2023,Sassuolo
2155,Kevin Lasagna,6.23,Serie A,2022-2023,Verona
2156,Nicolò Cocetta,6.23,Serie A,2022-2023,Udinese
2157,Tommaso Cassandro,6.23,Serie A,2022-2023,Lecce
2158,Demba Seck,6.23,Serie A,2022-2023,Torino
2159,Simone Romagnoli,6.22,Serie A,2022-2023,Lecce
2160,Ignacio Pussetto,6.22,Serie A,2022-2023,Sampdoria
2161,Alberto Basso Ricci,6.22,Serie A,2022-2023,Cremonese
2162,Filippo Missori,6.22,Serie A,2022-2023,Roma
2163,Toma Basic,6.22,Serie A,2022-2023,Lazio
2164,Lukas Vorlicky,6.22,Serie A,2022-2023,Atalanta
2165,Liam Henderson,6.22,Serie A,2022-2023,Empoli
2166,Nicolò Zaniolo,6.21,Serie A,2022-2023,Roma
2167,Kristoffer Askildsen,6.21,Serie A,2022-2023,Lecce
2168,Giacomo Quagliata,6.21,Serie A,2022-2023,Cremonese
2169,Florian Thauvin,6.21,Serie A,2022-2023,Udinese
2170,Alessio Zerbin,6.21,Serie A,2022-2023,Napoli
2171,Pietro Pellegri,6.2,Serie A,2022-2023,Torino
2172,Petko Hristov,6.2,Serie A,2022-2023,Spezia
2173,Andrea Barberis,6.2,Serie A,2022-2023,Monza
2174,Emil Ceïde,6.2,Serie A,2022-2023,Sassuolo
2175,Grégoire Defrel,6.2,Serie A,2022-2023,Sassuolo
2176,Viktor Kovalenko,6.19,Serie A,2022-2023,Spezia
2177,Salvatore Molina,6.19,Serie A,2022-2023,Monza
2178,Tiémoué BakayokoA,6.19,Serie A,2022-2023,C Milan
2179,Tio Cipot,6.19,Serie A,2022-2023,Spezia
2180,Emanuel Vignato,6.19,Serie A,2022-2023,Bologna
2181,Erik Botheim,6.19,Serie A,2022-2023,Salernitana
2182,Simone Pafundi,6.19,Serie A,2022-2023,Udinese
2183,Emirhan Ilkhan,6.19,Serie A,2022-2023,Torino
2184,Youssef Maleh,6.18,Serie A,2022-2023,Lecce
2185,Ronaldo Vieira,6.18,Serie A,2022-2023,Sampdoria
2186,Michel Aebischer,6.18,Serie A,2022-2023,Bologna
2187,Agustín lvarez,6.18,Serie A,2022-2023,Sassuolo
2188,Mato Jajalo,6.18,Serie A,2022-2023,Udinese
2189,Warren Bondo,6.18,Serie A,2022-2023,Monza
2190,Diego Demme,6.17,Serie A,2022-2023,Napoli
2191,Jesé,6.17,Serie A,2022-2023,Sampdoria
2192,Niklas Pyyhtiä,6.16,Serie A,2022-2023,Bologna
2193,Francesco Caputo,6.16,Serie A,2022-2023,Sampdoria
2194,Marash Kumbulla,6.15,Serie A,2022-2023,Roma
2195,Aster VranckxA,6.15,Serie A,2022-2023,C Milan
2196,Ivan Radovanovic,6.15,Serie A,2022-2023,Salernitana
2197,Kristijan Bistrovic,6.15,Serie A,2022-2023,Lecce
2198,Nicolò Rovella,6.15,Serie A,2022-2023,Juventus
2199,Fabio Quagliarella,6.14,Serie A,2022-2023,Sampdoria
2200,Salvador Ferrer,6.14,Serie A,2022-2023,Spezia
2201,Gerard Yepes,6.14,Serie A,2022-2023,Sampdoria
2202,Jack Hendry,6.14,Serie A,2022-2023,Cremonese
2203,Matteo Lovato,6.14,Serie A,2022-2023,Salernitana
2204,Emirhan Ilkhan,6.14,Serie A,2022-2023,Sampdoria
2205,Mattia Destro,6.14,Serie A,2022-2023,Empoli
2206,Nicola Murru,6.14,Serie A,2022-2023,Sampdoria
2207,Valentin Antov,6.13,Serie A,2022-2023,Monza
2208,João Moutinho,6.13,Serie A,2022-2023,Spezia
2209,Antonio Iervolino,6.13,Serie A,2022-2023,Salernitana
2210,Giulio Donati,6.13,Serie A,2022-2023,Monza
2211,Thórir Helgason,6.13,Serie A,2022-2023,Lecce
2212,Youssef Maleh,6.13,Serie A,2022-2023,Fiorentina
2213,Matteo Cancellieri,6.12,Serie A,2022-2023,Lazio
2214,Marios Oikonomou,6.12,Serie A,2022-2023,Sampdoria
2215,Alessandro Cortinovis,6.12,Serie A,2022-2023,Verona
2216,Antonio MiranteA,6.12,Serie A,2022-2023,C Milan
2217,Jordan Majchrzak,6.12,Serie A,2022-2023,Roma
2218,Alessandro Bianco,6.12,Serie A,2022-2023,Fiorentina
2219,Mert Müldür,6.12,Serie A,2022-2023,Sassuolo
2220,Tommaso Milanese,6.12,Serie A,2022-2023,Cremonese
2221,Riccardo Marchizza,6.11,Serie A,2022-2023,Sassuolo
2222,Hans Nicolussi Caviglia,6.11,Serie A,2022-2023,Salernitana
2223,Roberto Piccoli,6.11,Serie A,2022-2023,Verona
2224,Leandro Sanca,6.1,Serie A,2022-2023,Spezia
2225,Marco D Alessandro,6.1,Serie A,2022-2023,Monza
2226,Daniele Montevago,6.1,Serie A,2022-2023,Sampdoria
2227,Eldor Shomurodov,6.09,Serie A,2022-2023,Roma
2228,Ronaldo Vieira,6.09,Serie A,2022-2023,Torino
2229,Gonzalo Villar,6.08,Serie A,2022-2023,Sampdoria
2230,Diego Valencia,6.08,Serie A,2022-2023,Salernitana
2231,Flavio Paoletti,6.07,Serie A,2022-2023,Sampdoria
2232,Lorenzo Malagrida,6.07,Serie A,2022-2023,Sampdoria
2233,Tommaso Barbieri,6.07,Serie A,2022-2023,Juventus
2234,Christian Gytkjær,6.07,Serie A,2022-2023,Monza
2235,Filippo Romagna,6.07,Serie A,2022-2023,Sassuolo
2236,Marcin Listkowski,6.06,Serie A,2022-2023,Lecce
2237,Joel Voelkerling Persson,6.06,Serie A,2022-2023,Lecce
2238,Vivaldo Semedo,6.05,Serie A,2022-2023,Udinese
2239,Felix Afena-GyanCremonese,6.04,Serie A,2022-2023,
2240,Karim Zedadka,6.04,Serie A,2022-2023,Napoli
2241,Valentín Carboni,6.04,Serie A,2022-2023,Inter
2242,David Strelec,6.04,Serie A,2022-2023,Spezia
2243,Antonio Raimondo,6.04,Serie A,2022-2023,Bologna
2244,Julius Beck,6.03,Serie A,2022-2023,Spezia
2245,Pablo Rodríguez,6.03,Serie A,2022-2023,Lecce
2246,Raimonds Krollis,6.03,Serie A,2022-2023,Spezia
2247,Gvidas Gineitis,6.02,Serie A,2022-2023,Torino
2248,Samuel Di Carmine,6.02,Serie A,2022-2023,Cremonese
2249,Leonardo Buta,6.02,Serie A,2022-2023,Udinese
2250,Mattia Zanotti,6.02,Serie A,2022-2023,Inter
2251,Deyovaisio Zeefuik,6.01,Serie A,2022-2023,Verona
2252,Mert etin,6.01,Serie A,2022-2023,Lecce
2253,Ajdin Hrustic,6.0,Serie A,2022-2023,Verona
2254,Antonín Barák,6.0,Serie A,2022-2023,Verona
2255,Duccio Degli Innocenti,6.0,Serie A,2022-2023,Empoli
2256,Herculano Nabian,6.0,Serie A,2022-2023,Empoli
2257,Marco Bertini,6.0,Serie A,2022-2023,Lazio
2258,Mihailo Ivanovic,6.0,Serie A,2022-2023,Sampdoria
2259,Niccolò Pisilli,6.0,Serie A,2022-2023,Roma
2260,Stefan Radu,6.0,Serie A,2022-2023,Lazio
2261,Telasco Segovia,6.0,Serie A,2022-2023,Sampdoria
2262,Jacopo Sala,5.99,Serie A,2022-2023,Spezia
2263,Emmanuel Ekong,5.99,Serie A,2022-2023,Empoli
2264,Franck Ribéry,5.98,Serie A,2022-2023,Salernitana
2265,Jacopo Segre,5.98,Serie A,2022-2023,Torino
2266,Mikael Ellertsson,5.98,Serie A,2022-2023,Spezia
2267,Federico Marchetti,5.96,Serie A,2022-2023,Spezia
2268,Andrea Carboni,5.94,Serie A,2022-2023,Monza
2269,Julian Kristoffersen,5.94,Serie A,2022-2023,Salernitana
2270,Christian Acella,5.91,Serie A,2022-2023,Cremonese
2271,Samir Ujkani,5.91,Serie A,2022-2023,Empoli
2272,Lorenzo Tonelli,5.89,Serie A,2022-2023,Empoli
2273,Kastriot Dermaku,5.89,Serie A,2022-2023,Lecce
2274,Manuel De Luca,5.88,Serie A,2022-2023,Sampdoria
2275,Andrea Conti,5.87,Serie A,2022-2023,Sampdoria
2276,Brandon Soppy,5.87,Serie A,2022-2023,Udinese
2277,Luca Marrone,5.86,Serie A,2022-2023,Monza
2278,Giacomo Raspadori,5.81,Serie A,2022-2023,Sassuolo
2279,Marko LazeticA,5.79,Serie A,2022-2023,C Milan
2280,Bruno Amione,5.78,Serie A,2022-2023,Verona
2281,Alessio Cragno,5.61,Serie A,2022-2023,Monza
2282,Luís Maximiano,5.33,Serie A,2022-2023,Lazio
2283,Alessandro Russo,5.26,Serie A,2022-2023,Sassuolo
2284,Armand Laurienté,8.61,Ligue 1,2022-2023,Lorient
2285,Lionel Messi,8.28,Ligue 1,2022-2023,Paris S-G
2286,Kylian Mbappé,7.8,Ligue 1,2022-2023,Paris S-G
2287,Martin Terrier,7.71,Ligue 1,2022-2023,Rennes
2288,Neymar,7.71,Ligue 1,2022-2023,Paris S-G
2289,Sofiane Diop,7.56,Ligue 1,2022-2023,Monaco
2290,Dango Ouattara,7.44,Ligue 1,2022-2023,Lorient
2291,Alexandre Lacazette,7.42,Ligue 1,2022-2023,Lyon
2292,Rémy Cabella,7.38,Ligue 1,2022-2023,Lille
2293,Lucas Paquetá,7.32,Ligue 1,2022-2023,Lyon
2294,Téji Savanier,7.28,Ligue 1,2022-2023,Montpellier
2295,Enzo Le Fée,7.26,Ligue 1,2022-2023,Lorient
2296,Romain Faivre,7.22,Ligue 1,2022-2023,Lorient
2297,Terem Moffi,7.21,Ligue 1,2022-2023,Nice
2298,Joaquín Blázquez,7.19,Ligue 1,2022-2023,Brest
2299,Jonathan David,7.18,Ligue 1,2022-2023,Lille
2300,Benjamin André,7.16,Ligue 1,2022-2023,Lille
2301,Benjamin Lecomte,7.15,Ligue 1,2022-2023,Montpellier
2302,Benjamin Bourigeaud,7.15,Ligue 1,2022-2023,Rennes
2303,Issiaga Sylla,7.15,Ligue 1,2022-2023,Montpellier
2304,Florian Sotoca,7.13,Ligue 1,2022-2023,Lens
2305,Amine Gouiri,7.12,Ligue 1,2022-2023,Rennes
2306,Gaëtan Laborde,7.12,Ligue 1,2022-2023,Nice
2307,Aleksandr Golovin,7.11,Ligue 1,2022-2023,Monaco
2308,Seko Fofana,7.1,Ligue 1,2022-2023,Lens
2309,Kiki Kouyaté,7.1,Ligue 1,2022-2023,Montpellier
2310,Ghjuvanni QuilichiniA,7.1,Ligue 1,2022-2023,C Ajaccio
2311,Andrei Girotto,7.09,Ligue 1,2022-2023,Nantes
2312,Edon Zhegrova,7.08,Ligue 1,2022-2023,Lille
2313,Donovan Léon,7.08,Ligue 1,2022-2023,Auxerre
2314,Branco van den Boomen,7.08,Ligue 1,2022-2023,Toulouse
2315,Jérémy Doku,7.08,Ligue 1,2022-2023,Rennes
2316,Jean-Ricner Bellegarde,7.07,Ligue 1,2022-2023,Strasbourg
2317,Steve Mounié,7.07,Ligue 1,2022-2023,Brest
2318,Wissam Ben Yedder,7.07,Ligue 1,2022-2023,Monaco
2319,Fabien Centonze,7.06,Ligue 1,2022-2023,Nantes
2320,Nathan Ngoumou,7.06,Ligue 1,2022-2023,Toulouse
2321,Sofiane Boufal,7.06,Ligue 1,2022-2023,Angers
2322,Nuno Mendes,7.04,Ligue 1,2022-2023,Paris S-G
2323,Maxence Caqueret,7.04,Ligue 1,2022-2023,Lyon
2324,Alexis Sánchez,7.04,Ligue 1,2022-2023,Marseille
2325,Habib Diallo,7.04,Ligue 1,2022-2023,Strasbourg
2326,Nabil Bentaleb,7.03,Ligue 1,2022-2023,Angers
2327,Przemyslaw Frankowski,7.03,Ligue 1,2022-2023,Lens
2328,Ludovic Blas,7.01,Ligue 1,2022-2023,Nantes
2329,Terem Moffi,7.01,Ligue 1,2022-2023,Lorient
2330,Valentin Rongier,7.0,Ligue 1,2022-2023,Marseille
2331,Franck Honorat,7.0,Ligue 1,2022-2023,Brest
2332,Loïs Openda,6.99,Ligue 1,2022-2023,Lens
2333,Rayan Cherki,6.99,Ligue 1,2022-2023,Lyon
2334,Pierre Lees-MelouBrest,6.99,Ligue 1,2022-2023,
2335,Hicham Boudaoui,6.97,Ligue 1,2022-2023,Nice
2336,Nicolas Pépé,6.96,Ligue 1,2022-2023,Nice
2337,Jonathan Clauss,6.95,Ligue 1,2022-2023,Marseille
2338,Jonathan Gradit,6.95,Ligue 1,2022-2023,Lens
2339,Dante,6.94,Ligue 1,2022-2023,Nice
2340,Yunis Abdelhamid,6.94,Ligue 1,2022-2023,Reims
2341,Rasmus Nicolaisen,6.94,Ligue 1,2022-2023,Toulouse
2342,Achraf Hakimi,6.94,Ligue 1,2022-2023,Paris S-G
2343,Yehvann Diouf,6.94,Ligue 1,2022-2023,Reims
2344,Kevin Danso,6.94,Ligue 1,2022-2023,Lens
2345,Bradley Barcola,6.94,Ligue 1,2022-2023,Lyon
2346,Marco Verratti,6.94,Ligue 1,2022-2023,Paris S-G
2347,Vanderson,6.93,Ligue 1,2022-2023,Monaco
2348,Kenny Lala,6.93,Ligue 1,2022-2023,Brest
2349,Tetê,6.93,Ligue 1,2022-2023,Lyon
2350,Adrien Thomasson,6.92,Ligue 1,2022-2023,Lens
2351,Alexander Djiku,6.92,Ligue 1,2022-2023,Strasbourg
2352,Caio Henrique,6.92,Ligue 1,2022-2023,Monaco
2353,Karl Toko-EkambiLyon,6.91,Ligue 1,2022-2023,
2354,Jonathan Bamba,6.91,Ligue 1,2022-2023,Lille
2355,Dejan Lovren,6.91,Ligue 1,2022-2023,Lyon
2356,Neto Borges,6.91,Ligue 1,2022-2023,Clermont Foot
2357,Khéphren Thuram,6.91,Ligue 1,2022-2023,Nice
2358,Folarin Balogun,6.9,Ligue 1,2022-2023,Reims
2359,Azor Matusiwa,6.89,Ligue 1,2022-2023,Reims
2360,Mateusz Lis,6.89,Ligue 1,2022-2023,Troyes
2361,Youssouf Fofana,6.89,Ligue 1,2022-2023,Monaco
2362,Fabián Ruiz,6.89,Ligue 1,2022-2023,Paris S-G
2363,Junya Ito,6.89,Ligue 1,2022-2023,Reims
2364,Romain Del Castillo,6.88,Ligue 1,2022-2023,Brest
2365,Gianluigi Donnarumma,6.88,Ligue 1,2022-2023,Paris S-G
2366,Marshall Munetsi,6.88,Ligue 1,2022-2023,Reims
2367,Youcef BelaïliA,6.88,Ligue 1,2022-2023,C Ajaccio
2368,Paul Joly,6.87,Ligue 1,2022-2023,Auxerre
2369,Cengiz nder,6.87,Ligue 1,2022-2023,Marseille
2370,Elye Wahi,6.87,Ligue 1,2022-2023,Montpellier
2371,Rony Lopes,6.87,Ligue 1,2022-2023,Troyes
2372,Nicolás Tagliafico,6.86,Ligue 1,2022-2023,Lyon
2373,Malo Gusto,6.86,Ligue 1,2022-2023,Lyon
2374,Benoît Badiashile,6.86,Ligue 1,2022-2023,Monaco
2375,Gaëtan Laborde,6.86,Ligue 1,2022-2023,Rennes
2376,Morgan Sanson,6.86,Ligue 1,2022-2023,Strasbourg
2377,Nuno Tavares,6.86,Ligue 1,2022-2023,Marseille
2378,Jordan Veretout,6.85,Ligue 1,2022-2023,Marseille
2379,Baptiste Santamaría,6.84,Ligue 1,2022-2023,Rennes
2380,Rafael Ratão,6.84,Ligue 1,2022-2023,Toulouse
2381,Frédéric Guilbert,6.84,Ligue 1,2022-2023,Strasbourg
2382,Axel Disasi,6.83,Ligue 1,2022-2023,Monaco
2383,Samuel Gigot,6.83,Ligue 1,2022-2023,Marseille
2384,Breel Embolo,6.83,Ligue 1,2022-2023,Monaco
2385,Adrien Truffert,6.83,Ligue 1,2022-2023,Rennes
2386,Ismaily,6.83,Ligue 1,2022-2023,Lille
2387,Corentin Tolisso,6.82,Ligue 1,2022-2023,Lyon
2388,Jaouen Hadjam,6.82,Ligue 1,2022-2023,Nantes
2389,Alexis Flips,6.82,Ligue 1,2022-2023,Reims
2390,Mory Diaw,6.82,Ligue 1,2022-2023,Clermont Foot
2391,Nathan Zézé,6.82,Ligue 1,2022-2023,Nantes
2392,Hamari Traoré,6.82,Ligue 1,2022-2023,Rennes
2393,Djed Spence,6.82,Ligue 1,2022-2023,Rennes
2394,Sergio Ramos,6.82,Ligue 1,2022-2023,Paris S-G
2395,Jordan Lotomba,6.82,Ligue 1,2022-2023,Nice
2396,Chancel Mbemba,6.82,Ligue 1,2022-2023,Marseille
2397,Angelo Fulgini,6.81,Ligue 1,2022-2023,Lens
2398,Stijn Spierings,6.81,Ligue 1,2022-2023,Toulouse
2399,Pau López,6.81,Ligue 1,2022-2023,Marseille
2400,Alban Lafont,6.81,Ligue 1,2022-2023,Nantes
2401,Luis Suárez,6.81,Ligue 1,2022-2023,Marseille
2402,Florian Tardieu,6.81,Ligue 1,2022-2023,Troyes
2403,Mikkel Desler,6.8,Ligue 1,2022-2023,Toulouse
2404,Facundo Medina,6.8,Ligue 1,2022-2023,Lens
2405,Maxime Dupé,6.8,Ligue 1,2022-2023,Toulouse
2406,Adam Ounas,6.8,Ligue 1,2022-2023,Lille
2407,Brendan Chardonnet,6.79,Ligue 1,2022-2023,Brest
2408,Montassar Talbi,6.79,Ligue 1,2022-2023,Lorient
2409,Andrei Radu,6.79,Ligue 1,2022-2023,Auxerre
2410,Johan Gastien,6.79,Ligue 1,2022-2023,Clermont Foot
2411,Alexsandro Ribeiro,6.79,Ligue 1,2022-2023,Lille
2412,Salis Abdul Samed,6.79,Ligue 1,2022-2023,Lens
2413,Emmanuel Agbadou,6.79,Ligue 1,2022-2023,Reims
2414,Kasper Schmeichel,6.79,Ligue 1,2022-2023,Nice
2415,Jean-Clair Todibo,6.79,Ligue 1,2022-2023,Nice
2416,Mohamed Camara,6.78,Ligue 1,2022-2023,Monaco
2417,Krépin Diatta,6.78,Ligue 1,2022-2023,Monaco
2418,Himad Abdelli,6.78,Ligue 1,2022-2023,Angers
2419,Rominigue Kouamé,6.77,Ligue 1,2022-2023,Troyes
2420,Brice Samba,6.77,Ligue 1,2022-2023,Lens
2421,Arnaud Nordin,6.76,Ligue 1,2022-2023,Montpellier
2422,Danilo Pereira,6.76,Ligue 1,2022-2023,Paris S-G
2423,Guillermo Maripán,6.76,Ligue 1,2022-2023,Monaco
2424,Nordi Mukiele,6.76,Ligue 1,2022-2023,Paris S-G
2425,Youcef Atal,6.76,Ligue 1,2022-2023,Nice
2426,Melvin Bard,6.75,Ligue 1,2022-2023,Nice
2427,Sinaly Diomandé,6.75,Ligue 1,2022-2023,Lyon
2428,Alidu Seidu,6.75,Ligue 1,2022-2023,Clermont Foot
2429,Faitout Maouassa,6.75,Ligue 1,2022-2023,Montpellier
2430,Jimmy Cabot,6.75,Ligue 1,2022-2023,Lens
2431,Sead Kolasinac,6.74,Ligue 1,2022-2023,Marseille
2432,Vitinha,6.74,Ligue 1,2022-2023,Paris S-G
2433,Christopher Jullien,6.74,Ligue 1,2022-2023,Montpellier
2434,Saîf-Eddine Khaoui,6.74,Ligue 1,2022-2023,Clermont Foot
2435,Jérémy Le Douaron,6.73,Ligue 1,2022-2023,Brest
2436,Azzedine Ounahi,6.73,Ligue 1,2022-2023,Angers
2437,Castello Lukeba,6.73,Ligue 1,2022-2023,Lyon
2438,Mama Baldé,6.73,Ligue 1,2022-2023,Troyes
2439,Gideon Mensah,6.73,Ligue 1,2022-2023,Auxerre
2440,Ante Palaversa,6.73,Ligue 1,2022-2023,Troyes
2441,Sofiane Diop,6.73,Ligue 1,2022-2023,Nice
2442,Jubal,6.73,Ligue 1,2022-2023,Auxerre
2443,Leonardo Balerdi,6.73,Ligue 1,2022-2023,Marseille
2444,Quentin Merlin,6.73,Ligue 1,2022-2023,Nantes
2445,Badredine Bouanani,6.72,Ligue 1,2022-2023,Nice
2446,Lovro Majer,6.72,Ligue 1,2022-2023,Rennes
2447,Laurent Abergel,6.72,Ligue 1,2022-2023,Lorient
2448,Deiver Machado,6.72,Ligue 1,2022-2023,Lens
2449,Warmed Omari,6.72,Ligue 1,2022-2023,Rennes
2450,Marquinhos,6.72,Ligue 1,2022-2023,Paris S-G
2451,Théo Sainte-LuceMontpellier,6.72,Ligue 1,2022-2023,
2452,Lucien Agoumé,6.71,Ligue 1,2022-2023,Troyes
2453,Désiré Doué,6.71,Ligue 1,2022-2023,Rennes
2454,Vito Mannone,6.71,Ligue 1,2022-2023,Lorient
2455,Mario Lemina,6.71,Ligue 1,2022-2023,Nice
2456,Angel Gomes,6.71,Ligue 1,2022-2023,Lille
2457,Arthur Theate,6.71,Ligue 1,2022-2023,Rennes
2458,André Gomes,6.71,Ligue 1,2022-2023,Lille
2459,Steve Mandanda,6.7,Ligue 1,2022-2023,Rennes
2460,Marco Bizot,6.7,Ligue 1,2022-2023,Brest
2461,Zakaria Aboukhlal,6.7,Ligue 1,2022-2023,Toulouse
2462,Farès Chaïbi,6.7,Ligue 1,2022-2023,Toulouse
2463,Jean-Charles Castelletto,6.69,Ligue 1,2022-2023,Nantes
2464,Aaron Ramsey,6.69,Ligue 1,2022-2023,Nice
2465,Tiago Djaló,6.69,Ligue 1,2022-2023,Lille
2466,Gédéon Kalulu,6.69,Ligue 1,2022-2023,Lorient
2467,Han-Noah Massengo,6.69,Ligue 1,2022-2023,Auxerre
2468,Nuno da Costa,6.69,Ligue 1,2022-2023,Auxerre
2469,Anthony Lopes,6.69,Ligue 1,2022-2023,Lyon
2470,Andy Delort,6.68,Ligue 1,2022-2023,Nice
2471,Jeffinho,6.68,Ligue 1,2022-2023,Lyon
2472,Alexander Nübel,6.68,Ligue 1,2022-2023,Monaco
2473,Jonas Omlin,6.68,Ligue 1,2022-2023,Montpellier
2474,Karl Toko-EkambiRennes,6.68,Ligue 1,2022-2023,
2475,Youssouf Ndayishimiye,6.68,Ligue 1,2022-2023,Nice
2476,Joris Chotard,6.67,Ligue 1,2022-2023,Montpellier
2477,Bamo Meïté,6.67,Ligue 1,2022-2023,Lorient
2478,Nicolas Pallois,6.67,Ligue 1,2022-2023,Nantes
2479,Dimitri Payet,6.67,Ligue 1,2022-2023,Marseille
2480,Bafodé Diakité,6.66,Ligue 1,2022-2023,Lille
2481,Chrislain Matsima,6.66,Ligue 1,2022-2023,Monaco
2482,Jeanuël Belocian,6.66,Ligue 1,2022-2023,Rennes
2483,Quentin Bernard,6.66,Ligue 1,2022-2023,Auxerre
2484,Lilian Brassier,6.66,Ligue 1,2022-2023,Brest
2485,Anthony Rouault,6.65,Ligue 1,2022-2023,Toulouse
2486,Maximiliano Caufriez,6.65,Ligue 1,2022-2023,Clermont Foot
2487,Cheick Keita,6.65,Ligue 1,2022-2023,Reims
2488,Maxime Le Marchand,6.65,Ligue 1,2022-2023,Strasbourg
2489,Issiaga Sylla,6.65,Ligue 1,2022-2023,Toulouse
2490,Grejohn Kyei,6.65,Ligue 1,2022-2023,Clermont Foot
2491,Thijs Dallinga,6.65,Ligue 1,2022-2023,Toulouse
2492,Ruslan Malinovskyi,6.65,Ligue 1,2022-2023,Marseille
2493,Ismaël Doukouré,6.65,Ligue 1,2022-2023,Strasbourg
2494,Joe Rodon,6.65,Ligue 1,2022-2023,Rennes
2495,Mostafa Mohamed,6.64,Ligue 1,2022-2023,Nantes
2496,Julien Laporte,6.64,Ligue 1,2022-2023,Lorient
2497,Eliesse Ben Seghir,6.64,Ligue 1,2022-2023,Monaco
2498,Gabriel Suazo,6.63,Ligue 1,2022-2023,Toulouse
2499,Vincent Le Goff,6.63,Ligue 1,2022-2023,Lorient
2500,Mahdi Camara,6.63,Ligue 1,2022-2023,Brest
2501,Mattéo Guendouzi,6.63,Ligue 1,2022-2023,Marseille
2502,Hamza Sakhi,6.63,Ligue 1,2022-2023,Auxerre
2503,Lucas Chevalier,6.63,Ligue 1,2022-2023,Lille
2504,Flavien Tait,6.62,Ligue 1,2022-2023,Rennes
2505,Arnaud Kalimuendo,6.62,Ligue 1,2022-2023,Rennes
2506,Christopher Wooh,6.62,Ligue 1,2022-2023,Rennes
2507,Xavier Chavalerin,6.62,Ligue 1,2022-2023,Troyes
2508,Matz Sels,6.61,Ligue 1,2022-2023,Strasbourg
2509,Wahbi Khazri,6.61,Ligue 1,2022-2023,Montpellier
2510,Quentin Boisgard,6.61,Ligue 1,2022-2023,Lorient
